~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;55;0;0;33523;78579;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;353;0;0;30767;30765;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;357;1;0;18555;30373;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;369;1;1;1247;9396;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;373;1;1;1403;9200;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;377;1;1;3749;12255;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;382;0;0;178495;115736;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;386;1;1;11494;10919;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;410;0;1;72181;20869;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;414;1;0;41920;32720;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;418;1;1;8325;12428;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;430;0;0;57108;224350;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;438;1;0;163624;262460;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;458;1;1;95;1432;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;467;0;0;63407;90509;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;519;0;0;59055;31258;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;584;1;1;135;763;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;591;0;0;116642;31012;
~/Workplace/PSL_Perform/PSL/SeLFiE/Evaluation_PLDI_Small/LTL/Disjunctive_Normal_Form.thy;603;0;0;372156;165646;
